iteration,phase,status,cost_cny,p1,p2,p3,total_kw,eta,cut_id,cuts,design
1446,三维域：固定设计顶点 MP1,optimal,55020.0,0.0,98.0723378883,1.9276621117,100.0,0.0,,193,12:H; 13:M; 02:H
1447,三维域：固定设计顶点 MP1,optimal,55020.0,0.0,100.0,0.0,100.0,0.0,,193,12:H; 13:M; 02:H
1448,三维域：固定设计顶点 MP1,optimal,55020.0,6.7244927061,93.2755072939,0.0,100.0,0.0,,193,12:H; 13:M; 02:H
1449,三维域：固定设计顶点 MP1,optimal,55020.0,0.8991776274,97.4309210645,1.6699013081,99.99999999999999,0.0,,193,12:H; 13:M; 02:H
1450,三维域：固定设计顶点 MP1,optimal,55020.0,65.0216847648,0.0,0.0,65.0216847648,0.0,,193,12:H; 13:M; 02:H
1451,三维域：固定设计顶点 MP1,optimal,55020.0,14.1654851997,0.0,26.3073296566,40.472814856300005,0.0,,193,12:H; 13:M; 02:H
1452,三维域：固定设计顶点 MP1,optimal,55020.0,0.0,0.0,33.6349729347,33.6349729347,0.0,,193,12:H; 13:M; 02:H
1453,三维域：固定设计顶点 MP1,optimal,55100.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,193,13:H; 02:L; 23:H
1454,三维域：固定设计顶点 MP1,optimal,55100.0,0.0,0.0,26.4710191829,26.4710191829,0.0,,193,13:H; 02:L; 23:H
1455,三维域：固定设计顶点 MP1,cut,55100.0,26.4710191829,0.0,0.0,26.4710191829,0.007062902877403522,194.0,194,13:H; 02:L; 23:H
1456,三维域：固定设计顶点 MP1,optimal,55100.0,21.994019577,0.0,0.0,21.994019577,-5.664986612604846e-14,,194,13:H; 02:L; 23:H
1457,三维域：固定设计顶点 MP1,optimal,55700.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,194,12:H; 02:M; 23:H
1458,三维域：固定设计顶点 MP1,optimal,55700.0,22.7850584936,0.0,25.6331908053,48.4182492989,0.0,,194,12:H; 02:M; 23:H
1459,三维域：固定设计顶点 MP1,optimal,55700.0,0.0,0.0,43.35415900157867,43.35415900157867,0.0,,194,12:H; 02:M; 23:H
1460,三维域：固定设计顶点 MP1,optimal,55700.0,42.18225746356603,0.0,0.0,42.18225746356603,0.0,,194,12:H; 02:M; 23:H
1461,三维域：固定设计顶点 MP1,optimal,56080.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,194,13:H; 02:M; 23:M
1462,三维域：固定设计顶点 MP1,optimal,56080.0,0.0,0.0,36.3543924172,36.3543924172,0.0,,194,13:H; 02:M; 23:M
1463,三维域：固定设计顶点 MP1,cut,56080.0,36.3543924172,0.0,0.0,36.3543924172,0.012172413222028928,195.0,195,13:H; 02:M; 23:M
1464,三维域：固定设计顶点 MP1,optimal,56080.0,28.4117264068,0.0,0.0,28.4117264068,6.256457916422392e-14,,195,13:H; 02:M; 23:M
1465,三维域：固定设计顶点 MP1,optimal,56300.0,36.2401105333,55.7434017063,50.5164877604,142.5,0.0,,195,01:H; 13:H; 02:M
1466,三维域：固定设计顶点 MP1,optimal,56300.0,61.6232971371,42.5,38.3767028629,142.5,0.0,,195,01:H; 13:H; 02:M
1467,三维域：固定设计顶点 MP1,optimal,56300.0,86.7565982937,55.7434017063,0.0,142.5,0.0,,195,01:H; 13:H; 02:M
1468,三维域：固定设计顶点 MP1,optimal,56300.0,100.0,42.5,0.0,142.5,0.0,,195,01:H; 13:H; 02:M
1469,三维域：固定设计顶点 MP1,optimal,56300.0,0.0,55.7434017063,67.8487145372,123.59211624349999,0.0,,195,01:H; 13:H; 02:M
1470,三维域：固定设计顶点 MP1,optimal,56300.0,61.6232971371,0.0,38.3767028629,100.0,0.0,,195,01:H; 13:H; 02:M
1471,三维域：固定设计顶点 MP1,optimal,56300.0,100.0,0.0,0.0,100.0,0.0,,195,01:H; 13:H; 02:M
1472,三维域：固定设计顶点 MP1,optimal,56300.0,0.0,0.0,67.8487145372,67.8487145372,0.0,,195,01:H; 13:H; 02:M
1473,三维域：固定设计顶点 MP1,optimal,56300.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,195,01:H; 13:H; 02:M
1474,三维域：固定设计顶点 MP1,cut,56340.0,0.0,35.0,65.0,100.0,0.0651859033137069,196.0,196,12:M; 13:H; 02:H
1475,三维域：固定设计顶点 MP1,optimal,56340.0,0.0,97.8983644659,2.1016355341,100.0,0.0,,196,12:M; 13:H; 02:H
1476,三维域：固定设计顶点 MP1,optimal,56340.0,0.0,100.0,0.0,100.0,0.0,,196,12:M; 13:H; 02:H
1477,三维域：固定设计顶点 MP1,optimal,56340.0,3.6030873733,96.3969126267,0.0,100.0,0.0,,196,12:M; 13:H; 02:H
1478,三维域：固定设计顶点 MP1,optimal,56340.0,49.0778670114,0.0,0.0,49.0778670114,0.0,,196,12:M; 13:H; 02:H
1479,三维域：固定设计顶点 MP1,optimal,56340.0,0.0,0.0,35.6309018335,35.6309018335,0.0,,196,12:M; 13:H; 02:H
1480,三维域：固定设计顶点 MP1,optimal,56380.0,0.0,97.7728894307,2.2271105693,100.0,0.0,,196,12:H; 02:H; 23:L
1481,三维域：固定设计顶点 MP1,optimal,56380.0,0.0,100.0,0.0,100.0,0.0,,196,12:H; 02:H; 23:L
1482,三维域：固定设计顶点 MP1,cut,56380.0,97.7728894307,0.0,2.2271105693,100.0,0.047978958326829246,197.0,197,12:H; 02:H; 23:L
1483,三维域：固定设计顶点 MP1,optimal,56380.0,6.7244927061,93.122334069,0.1531732249,100.0,0.0,,197,12:H; 02:H; 23:L
1484,三维域：固定设计顶点 MP1,optimal,56380.0,6.7244927061,93.2755072939,0.0,100.0,0.0,,197,12:H; 02:H; 23:L
1485,三维域：固定设计顶点 MP1,optimal,56380.0,6.7244927061,91.0483967246,2.2271105693,99.99999999999999,0.0,,197,12:H; 02:H; 23:L
1486,三维域：固定设计顶点 MP1,optimal,56380.0,53.8706645626,0.0,17.8416323235,71.7122968861,0.0,,197,12:H; 02:H; 23:L
1487,三维域：固定设计顶点 MP1,optimal,56380.0,54.1212787379,0.0,17.440649643037393,71.56192838093739,0.0,,197,12:H; 02:H; 23:L
1488,三维域：固定设计顶点 MP1,optimal,56380.0,65.0216847648,0.0,0.0,65.0216847648,0.0,,197,12:H; 02:H; 23:L
1489,三维域：固定设计顶点 MP1,optimal,56380.0,0.0,41.3829040441,22.2831021776,63.6660062217,0.0,,197,12:H; 02:H; 23:L
1490,三维域：固定设计顶点 MP1,optimal,56380.0,41.3829040441,0.0,22.2831021776,63.6660062217,0.0,,197,12:H; 02:H; 23:L
1491,三维域：固定设计顶点 MP1,optimal,56380.0,0.0,5.627719440092493,35.0,40.62771944009249,0.0,,197,12:H; 02:H; 23:L
1492,三维域：固定设计顶点 MP1,optimal,56380.0,5.627719440092493,0.0,35.0,40.62771944009249,0.0,,197,12:H; 02:H; 23:L
1493,三维域：固定设计顶点 MP1,optimal,56380.0,0.0,0.0,35.0,35.0,0.0,,197,12:H; 02:H; 23:L
1494,三维域：固定设计顶点 MP1,optimal,56540.0,52.8243222694,75.249832264,14.425845466599995,142.5,0.0,,197,01:M; 02:H; 23:M
1495,三维域：固定设计顶点 MP1,optimal,56540.0,42.5,95.946526705,4.053473295,142.5,0.0,,197,01:M; 02:H; 23:M
1496,三维域：固定设计顶点 MP1,optimal,56540.0,42.5,100.0,0.0,142.5,0.0,,197,01:M; 02:H; 23:M
1497,三维域：固定设计顶点 MP1,optimal,56540.0,65.0,50.8418106015,26.6581893985,142.5,0.0,,197,01:M; 02:H; 23:M
1498,三维域：固定设计顶点 MP1,optimal,56540.0,65.0,77.5,0.0,142.5,0.0,,197,01:M; 02:H; 23:M
1499,三维域：固定设计顶点 MP1,optimal,56540.0,65.0,21.5822810405,41.3219189635,127.90420000399999,0.0,,197,01:M; 02:H; 23:M
1500,三维域：固定设计顶点 MP1,optimal,56540.0,65.0,0.0,52.1381124335,117.1381124335,0.0,,197,01:M; 02:H; 23:M
1501,三维域：固定设计顶点 MP1,optimal,56540.0,0.0,95.946526705,4.053473295,100.0,0.0,,197,01:M; 02:H; 23:M
1502,三维域：固定设计顶点 MP1,optimal,56540.0,0.0,100.0,0.0,100.0,0.0,,197,01:M; 02:H; 23:M
1503,三维域：固定设计顶点 MP1,optimal,56540.0,65.0,0.0,0.0,65.0,0.0,,197,01:M; 02:H; 23:M
1504,三维域：固定设计顶点 MP1,optimal,56540.0,0.0,22.108311638235357,41.0582930425,63.166604680735354,0.0,,197,01:M; 02:H; 23:M
1505,三维域：固定设计顶点 MP1,optimal,56540.0,0.0,0.0,52.1381124335,52.1381124335,0.0,,197,01:M; 02:H; 23:M
1506,三维域：固定设计顶点 MP1,optimal,57400.0,0.0,95.946526705,4.053473295,100.0,0.0,,197,13:M; 02:H; 23:M
1507,三维域：固定设计顶点 MP1,optimal,57400.0,0.0,100.0,0.0,100.0,0.0,,197,13:M; 02:H; 23:M
1508,三维域：固定设计顶点 MP1,cut,57400.0,4.053473295,95.946526705,0.0,100.0,0.002761248775800138,198.0,198,13:M; 02:H; 23:M
1509,三维域：固定设计顶点 MP1,optimal,57400.0,1.621389318,98.378610682,0.0,100.0,0.0,,198,13:M; 02:H; 23:M
1510,三维域：固定设计顶点 MP1,optimal,57400.0,0.0,22.108311638235282,41.0582930425,63.166604680735276,0.0,,198,13:M; 02:H; 23:M
1511,三维域：固定设计顶点 MP1,optimal,57400.0,0.0,6.7083553452,48.7761476281,55.484502973299996,0.0,,198,13:M; 02:H; 23:M
1512,三维域：固定设计顶点 MP1,optimal,57400.0,0.0,0.0,52.1381124335,52.1381124335,0.0,,198,13:M; 02:H; 23:M
1513,三维域：固定设计顶点 MP1,optimal,57400.0,29.8228803005,0.0,0.0,29.8228803005,0.0,,198,13:M; 02:H; 23:M
1514,三维域：固定设计顶点 MP1,optimal,57620.0,48.0079383547,63.5769743875,30.915087257799996,142.5,0.0,,198,01:H; 13:M; 02:H
1515,三维域：固定设计顶点 MP1,optimal,57620.0,0.0,95.7719119391,46.7280880609,142.5,0.0,,198,01:H; 13:M; 02:H
1516,三维域：固定设计顶点 MP1,optimal,57620.0,0.0,100.0,42.5,142.5,0.0,,198,01:H; 13:M; 02:H
1517,三维域：固定设计顶点 MP1,optimal,57620.0,9.3431259237,89.5062532593,43.650620817,142.5,0.0,,198,01:H; 13:M; 02:H
1518,三维域：固定设计顶点 MP1,optimal,57620.0,42.5,100.0,0.0,142.5,0.0,,198,01:H; 13:M; 02:H
1519,三维域：固定设计顶点 MP1,optimal,57620.0,79.4371680426,42.5,20.562831957399993,142.5,0.0,,198,01:H; 13:M; 02:H
1520,三维域：固定设计顶点 MP1,optimal,57620.0,100.0,42.5,0.0,142.5,0.0,,198,01:H; 13:M; 02:H
1521,三维域：固定设计顶点 MP1,optimal,57620.0,0.0,100.0,0.0,100.0,0.0,,198,01:H; 13:M; 02:H
1522,三维域：固定设计顶点 MP1,optimal,57620.0,79.4371680426,0.0,20.5628319574,100.0,0.0,,198,01:H; 13:M; 02:H
1523,三维域：固定设计顶点 MP1,optimal,57620.0,100.0,0.0,0.0,100.0,0.0,,198,01:H; 13:M; 02:H
1524,三维域：固定设计顶点 MP1,optimal,57620.0,0.0,0.0,46.7280880609,46.7280880609,0.0,,198,01:H; 13:M; 02:H
1525,三维域：固定设计顶点 MP1,optimal,58060.0,0.0,94.5274643805,47.97253561949999,142.5,0.0,,198,01:M; 13:H; 02:H
1526,三维域：固定设计顶点 MP1,optimal,58060.0,0.0,100.0,42.5,142.5,0.0,,198,01:M; 13:H; 02:H
1527,三维域：固定设计顶点 MP1,optimal,58060.0,1.5239202658,93.9652956248,47.0107841094,142.5,0.0,,198,01:M; 13:H; 02:H
1528,三维域：固定设计顶点 MP1,optimal,58060.0,42.5,100.0,0.0,142.5,0.0,,198,01:M; 13:H; 02:H
1529,三维域：固定设计顶点 MP1,optimal,58060.0,46.1578445663,77.5,18.8421554337,142.5,0.0,,198,01:M; 13:H; 02:H
1530,三维域：固定设计顶点 MP1,optimal,58060.0,65.0,77.5,0.0,142.5,0.0,,198,01:M; 13:H; 02:H
1531,三维域：固定设计顶点 MP1,optimal,58060.0,0.0,100.0,0.0,100.0,0.0,,198,01:M; 13:H; 02:H
1532,三维域：固定设计顶点 MP1,optimal,58060.0,46.1578445663,0.0,18.8421554337,65.0,0.0,,198,01:M; 13:H; 02:H
1533,三维域：固定设计顶点 MP1,optimal,58060.0,65.0,0.0,0.0,65.0,0.0,,198,01:M; 13:H; 02:H
1534,三维域：固定设计顶点 MP1,optimal,58060.0,0.0,0.0,47.9725356195,47.9725356195,0.0,,198,01:M; 13:H; 02:H
1535,三维域：固定设计顶点 MP1,optimal,58300.0,86.7565982937,55.7434017063,0.0,142.5,0.0,,198,01:H; 02:M; 23:H
1536,三维域：固定设计顶点 MP1,optimal,58300.0,93.9880332178,23.2067252124,25.3052415698,142.5,0.0,,198,01:H; 02:M; 23:H
1537,三维域：固定设计顶点 MP1,optimal,58300.0,99.1458409984,0.0,43.354159001599996,142.5,0.0,,198,01:H; 02:M; 23:H
1538,三维域：固定设计顶点 MP1,optimal,58300.0,100.0,0.0,42.5,142.5,0.0,,198,01:H; 02:M; 23:H
1539,三维域：固定设计顶点 MP1,optimal,58300.0,100.0,42.5,0.0,142.5,0.0,,198,01:H; 02:M; 23:H
1540,三维域：固定设计顶点 MP1,optimal,58300.0,100.0,0.0,0.0,100.0,0.0,,198,01:H; 02:M; 23:H
1541,三维域：固定设计顶点 MP1,optimal,58300.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,198,01:H; 02:M; 23:H
1542,三维域：固定设计顶点 MP1,optimal,58300.0,0.0,0.0,43.35415900157867,43.35415900157867,0.0,,198,01:H; 02:M; 23:H
1543,三维域：固定设计顶点 MP1,optimal,58340.0,0.0,92.4349457056,7.565054294399997,100.0,0.0,,198,12:M; 02:H; 23:H
1544,三维域：固定设计顶点 MP1,optimal,58340.0,0.0,100.0,0.0,100.0,0.0,,198,12:M; 02:H; 23:H
1545,三维域：固定设计顶点 MP1,optimal,58340.0,3.6030873733,88.8318583323,7.5650542944,100.0,0.0,,198,12:M; 02:H; 23:H
1546,三维域：固定设计顶点 MP1,optimal,58340.0,3.6030873733,96.3969126267,0.0,100.0,0.0,,198,12:M; 02:H; 23:H
1547,三维域：固定设计顶点 MP1,optimal,58340.0,4.4660669582,85.1906093545,9.3769691159,99.0336454286,0.0,,198,12:M; 02:H; 23:H
1548,三维域：固定设计顶点 MP1,optimal,58340.0,24.6563250664,0.0,51.76850253735475,76.42482760375475,0.0,,198,12:M; 02:H; 23:H
1549,三维域：固定设计顶点 MP1,optimal,58340.0,0.0,0.0,67.8487145372,67.8487145372,0.0,,198,12:M; 02:H; 23:H
1550,三维域：固定设计顶点 MP1,optimal,58340.0,49.0778670114,0.0,0.0,49.0778670114,0.0,,198,12:M; 02:H; 23:H
1551,三维域：固定设计顶点 MP1,optimal,58780.0,0.0,95.946526705,4.053473295,100.0,0.0,,198,12:H; 02:H; 23:M
1552,三维域：固定设计顶点 MP1,optimal,58780.0,0.0,100.0,0.0,100.0,0.0,,198,12:H; 02:H; 23:M
1553,三维域：固定设计顶点 MP1,optimal,58780.0,6.7244927061,89.2220339989,4.053473295,100.0,0.0,,198,12:H; 02:H; 23:M
1554,三维域：固定设计顶点 MP1,optimal,58780.0,6.7244927061,92.9914162221,0.2840910718,100.0,0.0,,198,12:H; 02:H; 23:M
1555,三维域：固定设计顶点 MP1,optimal,58780.0,6.7244927061,93.2755072939,0.0,100.0,0.0,,198,12:H; 02:H; 23:M
1556,三维域：固定设计顶点 MP1,optimal,58780.0,47.2285514667,0.0,28.4690132769,75.6975647436,0.0,,198,12:H; 02:H; 23:M
1557,三维域：固定设计顶点 MP1,optimal,58780.0,47.8363638325,0.0,27.4965134917,75.3328773242,0.0,,198,12:H; 02:H; 23:M
1558,三维域：固定设计顶点 MP1,optimal,58780.0,65.0216847648,0.0,0.0,65.0216847648,0.0,,198,12:H; 02:H; 23:M
1559,三维域：固定设计顶点 MP1,optimal,58780.0,0.0,22.108311638235357,41.0582930425,63.166604680735354,0.0,,198,12:H; 02:H; 23:M
1560,三维域：固定设计顶点 MP1,optimal,58780.0,22.108311638235357,0.0,41.0582930425,63.166604680735354,0.0,,198,12:H; 02:H; 23:M
1561,三维域：固定设计顶点 MP1,optimal,58780.0,0.0,0.0,52.1381124335,52.1381124335,0.0,,198,12:H; 02:H; 23:M
1562,三维域：固定设计顶点 MP1,optimal,58980.0,42.5,97.7728894307,2.2271105692999953,142.5,0.0,,198,01:H; 02:H; 23:L
1563,三维域：固定设计顶点 MP1,optimal,58980.0,42.5,100.0,0.0,142.5,0.0,,198,01:H; 02:H; 23:L
1564,三维域：固定设计顶点 MP1,optimal,58980.0,100.0,8.5334796507,33.9665203493,142.5,0.0,,198,01:H; 02:H; 23:L
1565,三维域：固定设计顶点 MP1,optimal,58980.0,100.0,42.5,0.0,142.5,0.0,,198,01:H; 02:H; 23:L
1566,三维域：固定设计顶点 MP1,optimal,58980.0,100.0,8.248071388,34.06803031925634,142.31610170725634,0.0,,198,01:H; 02:H; 23:L
1567,三维域：固定设计顶点 MP1,optimal,58980.0,100.0,7.367410961,34.3812511512,141.7486621122,0.0,,198,01:H; 02:H; 23:L
1568,三维域：固定设计顶点 MP1,optimal,58980.0,100.0,5.627719440092455,35.0,140.62771944009245,0.0,,198,01:H; 02:H; 23:L
1569,三维域：固定设计顶点 MP1,optimal,58980.0,100.0,0.0,35.0,135.0,0.0,,198,01:H; 02:H; 23:L
1570,三维域：固定设计顶点 MP1,optimal,58980.0,0.0,97.7728894307,2.2271105693,100.0,0.0,,198,01:H; 02:H; 23:L
1571,三维域：固定设计顶点 MP1,optimal,58980.0,0.0,100.0,0.0,100.0,0.0,,198,01:H; 02:H; 23:L
1572,三维域：固定设计顶点 MP1,optimal,58980.0,100.0,0.0,0.0,100.0,0.0,,198,01:H; 02:H; 23:L
1573,三维域：固定设计顶点 MP1,optimal,58980.0,0.0,41.3829040441,22.2831021776,63.6660062217,0.0,,198,01:H; 02:H; 23:L
1574,三维域：固定设计顶点 MP1,optimal,58980.0,0.0,5.627719440092493,35.0,40.62771944009249,0.0,,198,01:H; 02:H; 23:L
1575,三维域：固定设计顶点 MP1,optimal,58980.0,0.0,0.0,35.0,35.0,0.0,,198,01:H; 02:H; 23:L
1576,三维域：固定设计顶点 MP1,optimal,59600.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,198,13:H; 02:M; 23:H
1577,三维域：固定设计顶点 MP1,optimal,59600.0,0.0,0.0,43.35415900157869,43.35415900157869,0.0,,198,13:H; 02:M; 23:H
1578,三维域：固定设计顶点 MP1,cut,59600.0,43.35415900157869,0.0,0.0,43.35415900157869,0.016314365850134065,199.0,199,13:H; 02:M; 23:H
1579,三维域：固定设计顶点 MP1,optimal,59600.0,0.0,45.9374263469,7.6265495445922,53.5639758914922,0.0,,199,13:H; 02:M; 23:H
1580,三维域：固定设计顶点 MP1,optimal,59600.0,32.51442490239147,0.0,0.0,32.51442490239147,0.0,,199,13:H; 02:M; 23:H
1581,三维域：固定设计顶点 MP1,optimal,60060.0,42.5,92.4349457056,7.565054294399999,142.5,0.0,,199,01:M; 02:H; 23:H
1582,三维域：固定设计顶点 MP1,optimal,60060.0,42.5,100.0,0.0,142.5,0.0,,199,01:M; 02:H; 23:H
1583,三维域：固定设计顶点 MP1,optimal,60060.0,65.0,27.7474457056,49.7525542944,142.5,0.0,,199,01:M; 02:H; 23:H
1584,三维域：固定设计顶点 MP1,optimal,60060.0,65.0,77.5,0.0,142.5,0.0,,199,01:M; 02:H; 23:H
1585,三维域：固定设计顶点 MP1,optimal,60060.0,65.0,0.0,67.8487145372,132.8487145372,0.0,,199,01:M; 02:H; 23:H
1586,三维域：固定设计顶点 MP1,optimal,60060.0,0.0,92.4349457056,7.565054294399997,100.0,0.0,,199,01:M; 02:H; 23:H
1587,三维域：固定设计顶点 MP1,optimal,60060.0,0.0,100.0,0.0,100.0,0.0,,199,01:M; 02:H; 23:H
1588,三维域：固定设计顶点 MP1,optimal,60060.0,0.0,0.0,67.8487145372,67.8487145372,0.0,,199,01:M; 02:H; 23:H
1589,三维域：固定设计顶点 MP1,optimal,60060.0,65.0,0.0,0.0,65.0,0.0,,199,01:M; 02:H; 23:H
1590,三维域：固定设计顶点 MP1,optimal,60280.0,0.0,97.7728894307,2.2271105693,100.0,0.0,,199,13:H; 02:H; 23:L
1591,三维域：固定设计顶点 MP1,optimal,60280.0,0.0,100.0,0.0,100.0,0.0,,199,13:H; 02:H; 23:L
1592,三维域：固定设计顶点 MP1,cut,60280.0,2.2271105693,97.7728894307,0.0,100.0,0.0007547075575886922,200.0,200,13:H; 02:H; 23:L
1593,三维域：固定设计顶点 MP1,optimal,60280.0,1.54489682,98.45510318,0.0,100.0,3.7880150801106055e-14,,200,13:H; 02:H; 23:L
1594,三维域：固定设计顶点 MP1,optimal,60280.0,0.0,66.1546221075,13.47264822559774,79.62727033309774,0.0,,200,13:H; 02:H; 23:L
1595,三维域：固定设计顶点 MP1,optimal,60280.0,0.0,41.3829040441,22.2831021776,63.6660062217,0.0,,200,13:H; 02:H; 23:L
1596,三维域：固定设计顶点 MP1,optimal,60280.0,0.0,5.627719440092668,35.0,40.62771944009267,0.0,,200,13:H; 02:H; 23:L
1597,三维域：固定设计顶点 MP1,optimal,60280.0,5.8573755129,0.9418190298,29.1426244871,35.9418190298,0.0,,200,13:H; 02:H; 23:L
1598,三维域：固定设计顶点 MP1,optimal,60280.0,0.0,0.0,35.0,35.0,0.0,,200,13:H; 02:H; 23:L
1599,三维域：固定设计顶点 MP1,optimal,60280.0,7.0346493001,0.0,27.9653506999,35.0,0.0,,200,13:H; 02:H; 23:L
1600,三维域：固定设计顶点 MP1,optimal,60280.0,28.805485715760366,0.0,0.0,28.805485715760366,0.0,,200,13:H; 02:H; 23:L
1601,三维域：固定设计顶点 MP1,cut,60300.0,0.0,0.0,100.0,100.0,0.08737350800958203,201.0,201,12:H; 13:H; 02:H
1602,三维域：固定设计顶点 MP1,optimal,60300.0,0.0,97.1180745545,2.8819254455,100.0,0.0,,201,12:H; 13:H; 02:H
1603,三维域：固定设计顶点 MP1,optimal,60300.0,0.0,100.0,0.0,100.0,0.0,,201,12:H; 13:H; 02:H
1604,三维域：固定设计顶点 MP1,optimal,60300.0,6.7244927061,93.2755072939,0.0,100.0,0.0,,201,12:H; 13:H; 02:H
1605,三维域：固定设计顶点 MP1,optimal,60300.0,65.0216847648,0.0,0.0,65.0216847648,0.0,,201,12:H; 13:H; 02:H
1606,三维域：固定设计顶点 MP1,optimal,60300.0,0.0,0.0,43.34778984319888,43.34778984319888,0.0,,201,12:H; 13:H; 02:H
1607,三维域：固定设计顶点 MP1,optimal,60920.0,0.0,92.4349457056,7.565054294399997,100.0,0.0,,201,13:M; 02:H; 23:H
1608,三维域：固定设计顶点 MP1,optimal,60920.0,0.0,100.0,0.0,100.0,0.0,,201,13:M; 02:H; 23:H
1609,三维域：固定设计顶点 MP1,cut,60920.0,7.5650542944,92.4349457056,0.0,100.0,0.005857139234683867,202.0,202,13:M; 02:H; 23:H
1610,三维域：固定设计顶点 MP1,optimal,60920.0,1.9910808761,98.0089191239,0.0,100.0,0.0,,202,13:M; 02:H; 23:H
1611,三维域：固定设计顶点 MP1,optimal,60920.0,0.0,0.0,67.8487145372,67.8487145372,0.0,,202,13:M; 02:H; 23:H
1612,三维域：固定设计顶点 MP1,optimal,60920.0,33.6291694297,0.0,1.4738446742031786,35.10301410390318,0.0,,202,13:M; 02:H; 23:H
1613,三维域：固定设计顶点 MP1,optimal,60920.0,34.3759004194,0.0,0.0,34.3759004194,5.10389232367944e-14,,202,13:M; 02:H; 23:H
1614,三维域：固定设计顶点 MP1,optimal,61380.0,42.5,95.946526705,4.053473295,142.5,0.0,,202,01:H; 02:H; 23:M
1615,三维域：固定设计顶点 MP1,optimal,61380.0,42.5,100.0,0.0,142.5,0.0,,202,01:H; 02:H; 23:M
1616,三维域：固定设计顶点 MP1,optimal,61380.0,85.5885191529,9.568952317799997,47.3425285293,142.5,0.0,,202,01:H; 02:H; 23:M
1617,三维域：固定设计顶点 MP1,optimal,61380.0,90.3618875665,0.0,52.1381124335,142.5,0.0,,202,01:H; 02:H; 23:M
1618,三维域：固定设计顶点 MP1,optimal,61380.0,100.0,0.0,42.5,142.5,0.0,,202,01:H; 02:H; 23:M
1619,三维域：固定设计顶点 MP1,optimal,61380.0,100.0,42.5,0.0,142.5,0.0,,202,01:H; 02:H; 23:M
1620,三维域：固定设计顶点 MP1,optimal,61380.0,0.0,95.946526705,4.053473295,100.0,0.0,,202,01:H; 02:H; 23:M
1621,三维域：固定设计顶点 MP1,optimal,61380.0,0.0,100.0,0.0,100.0,0.0,,202,01:H; 02:H; 23:M
1622,三维域：固定设计顶点 MP1,optimal,61380.0,100.0,0.0,0.0,100.0,0.0,,202,01:H; 02:H; 23:M
1623,三维域：固定设计顶点 MP1,optimal,61380.0,0.0,22.108311638235357,41.0582930425,63.166604680735354,0.0,,202,01:H; 02:H; 23:M
